id,received_adjusted,nsb,temperature,device_code,full_moon
148569497,2023-01-04 00:00:07,16.79,24.4,ISTC,No
148569529,2023-01-04 00:00:37,16.81,24.4,ISTC,No
148569560,2023-01-04 00:01:07,16.84,24.4,ISTC,No
148569592,2023-01-04 00:01:37,16.84,24.4,ISTC,No
148569624,2023-01-04 00:02:07,16.89,24.4,ISTC,No
148569655,2023-01-04 00:02:37,16.89,24.4,ISTC,No
148569687,2023-01-04 00:03:07,16.96,24.4,ISTC,No
148569718,2023-01-04 00:03:37,16.97,24.4,ISTC,No
148569749,2023-01-04 00:04:07,17.0,24.4,ISTC,No
148569780,2023-01-04 00:04:37,17.01,24.4,ISTC,No
148569811,2023-01-04 00:05:07,17.04,24.4,ISTC,No
148569844,2023-01-04 00:05:37,17.05,24.4,ISTC,No
148569876,2023-01-04 00:06:07,17.05,24.4,ISTC,No
148569907,2023-01-04 00:06:37,17.07,24.4,ISTC,No
148569939,2023-01-04 00:07:07,17.08,24.4,ISTC,No
148569970,2023-01-04 00:07:37,17.08,24.4,ISTC,No
148570003,2023-01-04 00:08:07,17.08,24.4,ISTC,No
148570034,2023-01-04 00:08:37,17.08,24.4,ISTC,No
148570065,2023-01-04 00:09:07,17.11,24.4,ISTC,No
148570096,2023-01-04 00:09:37,17.09,24.4,ISTC,No
148570128,2023-01-04 00:10:07,17.12,24.4,ISTC,No
148570160,2023-01-04 00:10:37,17.12,24.4,ISTC,No
148570191,2023-01-04 00:11:07,17.15,24.4,ISTC,No
148570222,2023-01-04 00:11:37,17.15,24.4,ISTC,No
148570252,2023-01-04 00:12:07,17.15,24.4,ISTC,No
148570284,2023-01-04 00:12:37,17.18,24.4,ISTC,No
148570316,2023-01-04 00:13:07,17.21,24.4,ISTC,No
148570347,2023-01-04 00:13:37,17.22,24.4,ISTC,No
148570379,2023-01-04 00:14:07,17.24,24.4,ISTC,No
148570410,2023-01-04 00:14:37,17.26,24.4,ISTC,No
148570441,2023-01-04 00:15:07,17.27,24.4,ISTC,No
148570473,2023-01-04 00:15:37,17.3,24.4,ISTC,No
148570505,2023-01-04 00:16:07,17.33,24.4,ISTC,No
148570536,2023-01-04 00:16:37,17.36,24.4,ISTC,No
148570567,2023-01-04 00:17:07,17.38,24.4,ISTC,No
148570598,2023-01-04 00:17:37,17.41,24.4,ISTC,No
148570631,2023-01-04 00:18:07,17.41,24.4,ISTC,No
148570662,2023-01-04 00:18:37,17.44,24.4,ISTC,No
148570693,2023-01-04 00:19:07,17.44,24.4,ISTC,No
148570724,2023-01-04 00:19:37,17.46,24.4,ISTC,No
148570756,2023-01-04 00:20:07,17.47,24.4,ISTC,No
148570788,2023-01-04 00:20:37,17.49,24.4,ISTC,No
148570819,2023-01-04 00:21:07,17.51,24.4,ISTC,No
148570850,2023-01-04 00:21:37,17.53,24.4,ISTC,No
148570883,2023-01-04 00:22:07,17.55,24.4,ISTC,No
148570915,2023-01-04 00:22:37,17.57,24.4,ISTC,No
148570948,2023-01-04 00:23:07,17.58,24.4,ISTC,No
148570980,2023-01-04 00:23:37,17.6,24.4,ISTC,No
148571013,2023-01-04 00:24:07,17.6,24.4,ISTC,No
148571045,2023-01-04 00:24:37,17.62,24.4,ISTC,No
148571077,2023-01-04 00:25:07,17.64,24.4,ISTC,No
148571110,2023-01-04 00:25:37,17.66,24.4,ISTC,No
148571143,2023-01-04 00:26:07,17.66,24.4,ISTC,No
148571175,2023-01-04 00:26:37,17.67,24.4,ISTC,No
148571207,2023-01-04 00:27:07,17.69,24.4,ISTC,No
148571239,2023-01-04 00:27:37,17.7,24.4,ISTC,No
148571273,2023-01-04 00:28:07,17.7,24.4,ISTC,No
148571305,2023-01-04 00:28:37,17.72,24.4,ISTC,No
148571337,2023-01-04 00:29:07,17.74,24.4,ISTC,No
148571369,2023-01-04 00:29:37,17.76,24.4,ISTC,No
148571402,2023-01-04 00:30:07,17.78,24.4,ISTC,No
148571434,2023-01-04 00:30:37,17.78,24.4,ISTC,No
148571467,2023-01-04 00:31:07,17.79,24.4,ISTC,No
148571499,2023-01-04 00:31:37,17.8,24.4,ISTC,No
148571532,2023-01-04 00:32:07,17.83,24.4,ISTC,No
