id,received_adjusted,nsb,temperature,device_code,full_moon
148351465,2023-01-02 00:00:06,18.61,25.1,ISTC,No
148351497,2023-01-02 00:00:36,18.63,25.1,ISTC,No
148351529,2023-01-02 00:01:06,18.64,25.1,ISTC,No
148351561,2023-01-02 00:01:36,18.64,25.1,ISTC,No
148351593,2023-01-02 00:02:06,18.64,25.1,ISTC,No
148351625,2023-01-02 00:02:36,18.64,25.1,ISTC,No
148351658,2023-01-02 00:03:06,18.64,25.1,ISTC,No
148351690,2023-01-02 00:03:36,18.65,25.1,ISTC,No
148351722,2023-01-02 00:04:06,18.65,25.1,ISTC,No
148351754,2023-01-02 00:04:36,18.66,25.1,ISTC,No
148351786,2023-01-02 00:05:06,18.66,25.1,ISTC,No
148351818,2023-01-02 00:05:36,18.66,25.1,ISTC,No
148351850,2023-01-02 00:06:06,18.66,25.1,ISTC,No
148351882,2023-01-02 00:06:36,18.66,25.1,ISTC,No
148351914,2023-01-02 00:07:06,18.67,25.1,ISTC,No
148351946,2023-01-02 00:07:36,18.67,25.1,ISTC,No
148351979,2023-01-02 00:08:06,18.67,25.1,ISTC,No
148352011,2023-01-02 00:08:36,18.67,25.1,ISTC,No
148352043,2023-01-02 00:09:06,18.67,25.1,ISTC,No
148352075,2023-01-02 00:09:36,18.67,25.1,ISTC,No
148352108,2023-01-02 00:10:06,18.69,25.1,ISTC,No
148352140,2023-01-02 00:10:36,18.69,25.1,ISTC,No
148352172,2023-01-02 00:11:06,18.68,25.1,ISTC,No
148352204,2023-01-02 00:11:36,18.69,25.1,ISTC,No
148352236,2023-01-02 00:12:06,18.69,25.1,ISTC,No
148352268,2023-01-02 00:12:36,18.7,25.1,ISTC,No
148352301,2023-01-02 00:13:06,18.7,25.1,ISTC,No
148352333,2023-01-02 00:13:36,18.7,25.1,ISTC,No
148352365,2023-01-02 00:14:06,18.7,25.1,ISTC,No
148352397,2023-01-02 00:14:36,18.7,25.1,ISTC,No
148352430,2023-01-02 00:15:06,18.72,25.1,ISTC,No
148352462,2023-01-02 00:15:36,18.71,25.1,ISTC,No
148352494,2023-01-02 00:16:06,18.72,25.1,ISTC,No
148352526,2023-01-02 00:16:36,18.71,25.1,ISTC,No
148352558,2023-01-02 00:17:06,18.72,25.1,ISTC,No
148352590,2023-01-02 00:17:36,18.73,25.1,ISTC,No
148352623,2023-01-02 00:18:06,18.73,25.1,ISTC,No
148352655,2023-01-02 00:18:36,18.72,25.1,ISTC,No
148352687,2023-01-02 00:19:06,18.72,24.8,ISTC,No
148352719,2023-01-02 00:19:36,18.73,24.8,ISTC,No
148352752,2023-01-02 00:20:06,18.74,24.8,ISTC,No
148352784,2023-01-02 00:20:36,18.74,24.8,ISTC,No
148352816,2023-01-02 00:21:06,18.74,24.8,ISTC,No
148352848,2023-01-02 00:21:36,18.74,24.8,ISTC,No
148352880,2023-01-02 00:22:06,18.74,24.8,ISTC,No
148352912,2023-01-02 00:22:36,18.74,24.8,ISTC,No
148352945,2023-01-02 00:23:06,18.75,24.8,ISTC,No
148352977,2023-01-02 00:23:36,18.76,24.8,ISTC,No
148353009,2023-01-02 00:24:06,18.74,24.8,ISTC,No
